,,Federal Student Aid,,,,,,,,,
,,U.S. Department of Education,,,,,,,,,
,,We Help Put America Through School,,,,,,,,,
,,eCampus-Based Reports,,,,,,,,,
,,"Federal Perkins Loan Program Status of Default (Current) as of June 30, 2013",,,,,,,,,
,,Date:  04/18/2014,,,,,(A),(B),(C) ,(D),(E)
Serial,OPEID,Institution Name,Address,City,ST,Zip,# of Bwrs Who Entered Repayment Status In 2011-2012,"Bwrs From Col (A) In Default On June 30, 2013",Cohort Default Rate (B/A) Percentage,Total Bwrs In Default >=240 Days,Total Principal Outstanding On Loans in Default >= 240 Days
,,,,,,,,,,,
2360,249600,Northwest Missouri State University,800 University Drive,Maryville,MO,64468-6001,281,60,21.35%,124,166858
2363,249800,Park University,8700 Northwest River Park Drive,Parkville,MO,64152-3795,52,4,7.69%,65,195536
2310,1040500,Pinnacle Career Institute,1001 E. 101st Terrace,Kansas City,MO,64131-3367,29,15,51.72%,0,0
2368,249900,Rockhurst University,1100 Rockhurst Road,Kansas City,MO,64110-2561,149,9,6.04%,241,376192
2371,250400,Saint Louis College of Pharmacy,4588 Parkview Place,Saint Louis,MO,63110-1088,34,1,2.94%,9,39683
2375,250600,Saint Louis University,One Grand Boulevard,Saint Louis,MO,63103-2097,370,23,6.22%,264,1050217
5457,978200,Saint Luke's College of Health Sciences,624 Westport Road,Kansas City,MO,64111-3128,26,3,11.54%,21,60041
2382,250100,Southeast Missouri State University,One University Plaza,Cape Girardeau,MO,63701-4799,165,21,12.73%,351,920117
2383,250200,Southwest Baptist University,1600 University Avenue,Bolivar,MO,65613-2597,237,41,17.30%,584,1237205
2386,251200,Stephens College,1200 East Broadway,Columbia,MO,65215-0001,25,10,40%,122,352393
2359,249500,Truman State University,100 East Normal Street,Kirksville,MO,63501-4221,214,27,12.62%,179,326154
2293,245400,University of Central Missouri,202 Administration Building,Warrensburg,MO,64093-5001,433,93,21.48%,520,1180366
2394,251600,University of Missouri - Columbia,11 Jesse Hall,Columbia,MO,65211-1600,1057,72,6.81%,460,825142
2395,251800,University of Missouri - Kansas City,5100 Rockhill Road,Kansas City,MO,64110-2497,418,57,13.64%,703,1284455
2397,251900,University of Missouri - Saint Louis,One University Boulevard,St Louis,MO,63121-4499,271,74,27.31%,541,595093
2399,252000,Washington University in St. Louis,One Brookings Drive,St Louis,MO,63130-4899,1005,20,1.99%,228,1488713
2402,252100,Webster University,470 East Lockwood Avenue,Saint Louis,MO,63119-3194,106,25,23.58%,154,416612
2404,252300,Westminster College,501 Westminster Avenue,Fulton,MO,65251-1299,36,8,22.22%,74,133883
2405,252400,William Jewell College,500 College Hill,Liberty,MO,64068-1896,134,17,12.69%,205,424871
2406,252500,William Woods University,One University Avenue,Fulton,MO,65251-2388,56,8,14.29%,101,212089
2411,252600,Carroll College,1601 North Benton Avenue,Helena,MT,59625-0002,112,14,12.50%,122,266979
2414,252900,Dawson Community College,300 College Drive,Glendive,MT,59330-1405,23,10,43.48%,26,52226
2421,252800,Miles Community College,2715 Dickinson,Miles City,MT,59301-4799,0,0,0%,19,19985
2415,253000,Montana State University - Billings,1500 University Drive,Billings,MT,59101-0298,132,27,20.45%,578,957142
2426,253300,Montana State University - Northern,300 West 11th Street,Havre,MT,59501-3148,97,27,27.84%,234,360536
2425,253200,Montana State University Bozeman,Strand Union Building  Room 183,Bozeman,MT,59717-4160,837,92,10.99%,591,1236960
2424,253100,Montana Tech of the University of Montana,1300 West Park Street,Butte,MT,59701-8997,74,9,12.16%,82,207556
2427,253400,Rocky Mountain College,1511 Poly Drive,Billings,MT,59102-1796,101,16,15.84%,79,137778
2413,252700,University of Great Falls,1301 20th Street South,Great Falls,MT,59405-4996,56,11,19.64%,143,262833
2428,253600,University of Montana (The),33 Campus Drive,Missoula,MT,59812-0001,566,79,13.96%,972,1570190
2429,253700,University of Montana Western (The),710 South Atlantic Street,Dillon,MT,59725-3598,51,15,29.41%,133,170550
2440,253900,Chadron State College,1000 Main Street,Chadron,NE,69337-2690,55,6,10.91%,27,49089
2441,254000,College of Saint Mary,7000 Mercy Road,Omaha,NE,68106-2606,44,9,20.45%,64,136380
2442,254100,Concordia University,800 North Columbia Avenue,Seward,NE,68434-1594,77,5,6.49%,43,91182
2444,254200,Creighton University,2500 California Plaza,Omaha,NE,68178-0001,447,17,3.80%,212,978538
2446,254400,Doane College,1014 Boswell Avenue,Crete,NE,68333-2421,100,3,3%,143,147238
2449,254800,Hastings College,710 North Turner Avenue,Hastings,NE,68901-7621,148,21,14.19%,164,182942
5064,1151900,Joseph's College Cosmetology,5801 O Street,Lincoln,NE,68510-2226,92,25,27.17%,267,556661
2460,255300,Midland University,900 North Clarkson Street,Fremont,NE,68025-4254,106,32,30.19%,272,787936
7575,640400,Nebraska Methodist College of Nursing & Allied Health,Josie Harper Campus,Omaha,NE,68114-2852,10,0,0%,2,2625
2462,255500,Nebraska Wesleyan University,5000 Saint Paul Avenue,Lincoln,NE,68504-2796,187,11,5.88%,125,152358
2476,256300,Union College,3800 South 48th Street,Lincoln,NE,68506-4387,72,7,9.72%,86,203255
2479,256500,University of Nebraska,201 Administration Building,Lincoln,NE,68588-0419,1054,129,12.24%,1055,1670260
2455,255100,University of Nebraska - Kearney,Founders Hall,Kearney,NE,68849-0001,191,9,4.71%,95,151495
2480,255400,University of Nebraska - Omaha,60th & Dodge Street,Omaha,NE,68182-0001,288,30,10.42%,289,915769
2478,689500,University of Nebraska Medical Center,984265 Nebraska Medical Center,Omaha,NE,68198-4265,144,1,0.69%,29,125176
2481,256600,Wayne State College,1111 Main Street,Wayne,NE,68787-1172,98,4,4.08%,39,65591
2483,256700,York College,1125 East 8th Street,York,NE,68467-2699,33,13,39.39%,172,308127
2495,2107700,Truckee Meadows Community College,7000 Dandini Boulevard,Reno,NV,89512-3999,56,9,16.07%,30,58050
2494,256800,University of Nevada   Reno,North Virginia Street,Reno,NV,89557-0002,127,24,18.90%,130,278889
2493,256900,University of Nevada - Las Vegas,4505 South Maryland Parkway,Las Vegas,NV,89154-1001,101,18,17.82%,236,530229
2500,257200,Colby-Sawyer College,541 Main Street,New London,NH,03257-4648,55,6,10.91%,21,73082
2510,473100,Daniel Webster College,20 University Drive,Nashua,NH,03063-1300,59,13,22.03%,121,264501
2503,257300,Dartmouth College,207 Parkhurst Hall,Hanover,NH,03755-3529,431,16,3.71%,161,1060622
2505,257500,Franklin Pierce University,40 University Drive,Rindge,NH,03461-0060,128,18,14.06%,435,1064756
2519,258300,Great Bay Community College,320 Corporate Drive,Portsmouth,NH,03801-2807,28,6,21.43%,54,70735
2507,259000,Keene State College,229 Main Street,Keene,NH,03435-1504,127,29,22.83%,188,379317
2516,755500,Lakes Region Community College,379 Belmont Road,Laconia,NH,03246-1326,36,6,16.67%,42,30026
2517,258200,Manchester Community College,1066 Front Street,Manchester,NH,03102-8518,27,3,11.11%,58,71063
2506,472900,Mount Washington College,3 Sundial Avenue,Manchester,NH,03103-7230,220,95,43.18%,937,1964707
2513,258100,NHTI  - Concord's Community College,31 College Drive,Concord,NH,03301-7412,54,12,22.22%,224,200236
2518,923600,Nashua Community College,505 Amherst Street,Nashua,NH,03063-2052,49,11,22.45%,65,67309
2511,257900,New England College,98 Bridge Street,Henniker,NH,03242-3293,147,46,31.29%,350,828735
2521,259100,Plymouth State University of the University System of New Hampshire,17 High Street,Plymouth,NH,03264-1595,193,24,12.44%,328,465987
2515,756000,River Valley Community College,One College Place,Claremont,NH,03743-9707,47,9,19.15%,29,26541
2522,258600,Rivier University,420 South Main Street,Nashua,NH,03060-5086,58,13,22.41%,57,74067
2523,258700,Saint Anselm College,100 Saint Anselm Drive,Manchester,NH,03102-1310,91,1,1.10%,81,253725
2512,258000,Southern New Hampshire University,2500 North River Road,Manchester,NH,03106-1045,321,43,13.40%,270,469744
2524,258900,University of New Hampshire,Main Street,Durham,NH,03824-2511,889,52,5.85%,761,1349816
5230,2097900,University of New Hampshire School of Law,2 White Street,Concord,NH,03301-9912,76,2,2.63%,24,94345
2514,529100,White Mountains Community College,2020 Riverside Drive,Berlin,NH,03570-3799,73,23,31.51%,107,80466
2529,259600,Atlantic Cape Community College,5100 Black Horse Pike,Mays Landing,NJ,08330-2699,0,0,0%,124,150492
2533,794700,Beth Medrash Govoha of America,617 Sixth Street,Lakewood,NJ,08701-2754,34,0,0%,34,37179
2542,259900,Centenary College,400 Jefferson Street,Hackettstown,NJ,07840-2184,56,6,10.71%,204,338080
2618,264200,College of New Jersey (The),2000 Pennington Road,Ewing,NJ,08628-0718,94,6,6.38%,463,1079464
2546,260000,College of Saint Elizabeth,2 Convent Road,Morristown,NJ,07960-6989,60,23,38.33%,185,422912
2554,260300,Drew University,36 Madison Avenue,Madison,NJ,07940-4063,120,27,22.50%,215,1025031
2560,710700,Essex County College,303 University Avenue,Newark,NJ,07102-1798,0,0,0%,953,354067
2561,260700,Fairleigh Dickinson University,1000 River Road,Teaneck,NJ,07666-1996,371,56,15.09%,1295,2431404
2565,260800,Georgian Court University,900 Lakewood Avenue,Lakewood,NJ,08701-2697,0,0,0%,12,16219
2574,262200,Kean University,1000 Morris Avenue,Union,NJ,07083-7131,150,28,18.67%,528,572037
2584,261500,Middlesex County College,2600 Woodbridge Avenue,Edison,NJ,08818-3050,0,0,0%,97,69419
2585,261600,Monmouth University,400 Cedar Avenue,West Long Branch,NJ,07764-1898,295,16,5.42%,538,908254
2586,261700,Montclair State University,1 Normal Avenue,Montclair,NJ,07043-9987,179,39,21.79%,648,1521127
2571,261300,New Jersey City University,2039 Kennedy Boulevard,Jersey City,NJ,07305-1597,47,10,21.28%,467,678267
2589,262100,New Jersey Institute of Technology,323 Martin Luther King Blvd.,Newark,NJ,07102-1982,192,20,10.42%,377,554984
2591,262400,Ocean County College,College Drive,Toms River,NJ,08754-2001,1,1,100%,9,8814
5943,2131600,Pennco Tech,99 Erial Road,Blackwood,NJ,08012-9961,10,7,70%,32,66828
2595,262600,Princeton Theological Seminary,64 Mercer Street,Princeton,NJ,08540-0803,46,3,6.52%,63,248103
2596,262700,Princeton University,1 Nassau Hall,Princeton,NJ,08544-0001,116,1,0.86%,5,26957
2597,860900,Rabbinical College of America,226 Sussex Avenue,Morristown,NJ,07960-3600,0,0,0%,46,85256
2599,934400,Ramapo College of New Jersey,505 Ramapo Valley Road,Mahwah,NJ,07430-1680,86,17,19.77%,444,514101
2613,934500,Richard Stockton College of New Jersey (The),101 Vera King Farris Drive,Galloway,NJ,08205-9441,103,17,16.50%,303,616917
2600,262800,Rider University,2083 Lawrenceville Road,Lawrenceville,NJ,08648-3099,560,52,9.29%,768,1494146
2566,260900,Rowan University,201 Mullica Hill Road,Glassboro,NJ,08028-1702,0,0,0%,563,484717
2602,262900,Rutgers  the State University of New Jersey,Old Queens Building,New Brunswick,NJ,08901-1281,1443,108,7.48%,2748,6651197
2604,263800,Saint Peter's University,2641 Kennedy Boulevard,Jersey City,NJ,07306-5997,0,0,0%,66,107351
2610,263200,Seton Hall University,400 South Orange Avenue,South Orange,NJ,07079-2697,248,51,20.56%,1118,3270173
2612,263900,Stevens Institute of Technology,Castle Point on Hudson,Hoboken,NJ,07030-5370,294,29,9.86%,384,1052080
2616,545200,Teterboro School of Aeronautics,80 Moonachie Avenue,Teterboro,NJ,07608-1083,7,2,28.57%,9,18460
2545,1039400,University of Medicine & Dentistry of New Jersey,30 Bergen Street,Newark,NJ,07107-3000,341,13,3.81%,62,442332
2633,262500,William Paterson University of New Jersey,300 Pompton Road,Wayne,NJ,07470-2152,99,28,28.28%,305,342156
2635,474200,Central New Mexico Community College,525 Buena Vista South East,Albuquerque,NM,87106-4096,13,2,15.38%,12,20908
2641,265100,Eastern New Mexico University,Highway #70,Portales,NM,88130-6000,222,35,15.77%,1003,2610059
2646,265300,New Mexico Highlands University,National Avenue,Las Vegas,NM,87701-4436,118,14,11.86%,81,242534
2647,265400,New Mexico Institute of Mining & Technology,801 Leroy Place,Socorro,NM,87801-4796,70,7,10%,65,239250
2649,265600,New Mexico Military Institute,101 West College,Roswell,NM,88201-5173,14,6,42.86%,11,21840
2650,265700,New Mexico State University,University Avenue  MSC 5100,Las Cruces,NM,88003-8001,654,115,17.58%,882,2157392
2651,2083900,Northern New Mexico College,State Highway 554,El Rito,NM,87530-0000,21,1,4.76%,14,49851
2652,209300,Saint John's College,1160 Camino Cruz Blanca,Santa Fe,NM,87505-4599,94,5,5.32%,30,158429
2637,264900,Santa Fe University of Art and Design,1600 Saint Michael's Drive,Santa Fe,NM,87505-7634,34,13,38.24%,185,540070
2658,266300,University of New Mexico,Scholes Hall Room 160,Albuquerque,NM,87131-0001,252,28,11.11%,554,1316637
2659,266400,Western New Mexico University,1000 W. College Avenue,Silver City,NM,88061-5417,21,2,9.52%,293,558355
2663,266600,Adelphi University,South Avenue,Garden City,NY,11530-4299,216,27,12.50%,169,388813
2668,288500,Albany College of Pharmacy and Health Sciences,106 New Scotland Avenue,Albany,NY,12208-3492,107,3,2.80%,44,63986
2669,288600,Albany Law School of Union University,80 New Scotland Avenue,Albany,NY,12208-3494,76,3,3.95%,80,493469
5337,288700,Albany Medical College,47 New Scotland Avenue,Albany,NY,12208-3479,48,2,4.17%,14,151737
2671,266800,Alfred University,Carnegie Hall  1 Saxon Drive,Alfred,NY,14802-1205,163,16,9.82%,237,600517
2681,643500,Arnot Ogden Medical Center,600 Roe Avenue,Elmira,NY,14905-1676,1,0,0%,1,2500
2690,266900,Bank Street College of Education,610 West 112th Street,New York,NY,10025-1898,47,3,6.38%,20,93994
2691,267100,Bard College,Annandale Road,Annandale-on-Hudson,NY,12504-5000,96,10,10.42%,152,248745
2692,270800,Barnard College,3009 Broadway,New York,NY,10027-6598,124,0,0%,14,110398
2983,283600,Binghamton University,3600 Vestal Parkway East,Binghamton,NY,13902-6000,408,41,10.05%,590,796002
2712,267700,Brooklyn Law School,250 Joralemon Street,Brooklyn,NY,11201-3798,135,1,0.74%,100,268435
2757,2506100,CUNY City University of New York - Central,205 East 42nd Street 7th floor,New York,NY,10017-5701,1844,236,12.80%,8566,15794227
2716,268100,Canisius College,2001 Main Street,Buffalo,NY,14208-1098,227,23,10.13%,620,1157787
2725,269900,Clarkson University,8 Clarkson Avenue,Potsdam,NY,13699-1403,213,24,11.27%,211,2109381
2728,270100,Colgate University,13 Oak Drive,Hamilton,NY,13346-1386,67,5,7.46%,41,206333
2730,270300,College of Mount Saint Vincent,6301 Riverdale Avenue,Riverdale,NY,10471-1093,54,5,9.26%,151,198324
2731,270400,College of New Rochelle (The),29 Castle Place,New Rochelle,NY,10805-2339,111,18,16.22%,485,1338794
2733,270500,College of Saint Rose,432 Western Avenue,Albany,NY,12203-1490,87,10,11.49%,61,130125
2737,270700,Columbia University in the City of New York,210  Kent Hall,New York,NY,10027-0000,809,57,7.05%,1735,7324104
2747,271000,Cooper Union for the Advancement of Science & Art (The),30 Cooper Square,New York,NY,10003-7120,8,4,50%,17,54504
2748,271100,Cornell University,300 Day Hall,Ithaca,NY,14853-2801,1013,21,2.07%,343,1356549
2751,730400,Culinary Institute of America,1946 Campus Drive,Hyde Park,NY,12538-1499,106,22,20.75%,180,361623
2780,271200,D'Youville College,320 Porter Avenue,Buffalo,NY,14201-1084,177,21,11.86%,242,366077
2942,280800,Daemen College,4380 Main Street,Amherst,NY,14226-3592,151,16,10.60%,376,528170
2772,271300,Dominican College of Blauvelt,470 Western Highway,Orangeburg,NY,10962-1210,43,20,46.51%,58,103102
2773,266700,Dowling College,Idle Hour Boulevard,Oakdale,NY,11769-1999,72,18,25%,384,688469
2779,286400,Dutchess Community College,53 Pendell Road,Poughkeepsie,NY,12601-1595,42,14,33.33%,72,109296
2788,271800,Elmira College,One Park Place,Elmira,NY,14901-2099,100,8,8%,185,496946
2793,286600,Fashion Institute of Technology,7th Avenue at 27th Street,New York,NY,10001-5992,139,22,15.83%,194,454890
2797,272200,Fordham University,441 East Fordham Road,Bronx,NY,10458-5157,238,23,9.66%,649,1412115
7587,2540800,Globe Institute of Technology,500 Seventh Avenue,New York,NY,10018-4503,0,0,0%,12,16349
2806,272800,Hamilton College,198 College Hill Road,Clinton,NY,13323-1218,59,4,6.78%,39,182535
2809,272900,Hartwick College,One Hartwick Drive,Oneonta,NY,13820-4020,143,26,18.18%,183,580341
2812,478800,Herkimer County Community College - SUNY Office of Community Colleges,100 Reservoir Road,Herkimer,NY,13350-1598,0,0,0%,101,87695
2813,273500,Hilbert College,5200 South Park Avenue,Hamburg,NY,14075-1597,118,20,16.95%,44,48444
2814,273100,Hobart and William Smith Colleges,337 Pulteney Street,Geneva,NY,14456-3397,95,7,7.37%,49,257843
2815,273200,Hofstra University,101 Hofstra University,Hempstead,NY,11549-1010,246,12,4.88%,651,1363004
2817,273400,Houghton College,1 Willard Avenue,Houghton,NY,14744-0128,99,11,11.11%,182,320901
2821,273700,Iona College,715 North Avenue,New Rochelle,NY,10801-1890,83,15,18.07%,337,625520
2822,737500,Island Drafting & Technical Institute,128 Broadway,Amityville,NY,11701-2704,29,4,13.79%,33,55292
2823,273900,Ithaca College,953 Danby Road,Ithaca,NY,14850-7000,621,27,4.35%,227,401772
2828,274200,Juilliard School (The),60 Lincoln Center Plaza,New York,NY,10023-6588,82,10,12.20%,16,73601
2832,274400,Keuka College,141 Central Avenue,Keuka Park,NY,14478-0000,65,15,23.08%,238,381856
2836,746600,LIM College,12 East 53rd Street,New York,NY,10022-5268,0,0,0%,4,28411
2839,274800,Le Moyne College,1419 Salt Springs Road,Syracuse,NY,13214-1399,135,17,12.59%,180,333040
2843,275100,Long Island University,University Center-LIU Post Campus,Brookville,NY,11548-1326,624,88,14.10%,836,1566258
2845,275800,Manhattan College,Manhattan College Parkway,Riverdale,NY,10471-4098,91,12,13.19%,111,269716
2847,275900,Manhattan School of Music,120 Claremont Avenue,New York,NY,10027-4689,30,8,26.67%,165,319224
2849,276000,Manhattanville College,2900 Purchase Street,Purchase,NY,10577-2132,221,40,18.10%,277,362779
2851,276300,Maria College,700 New Scotland Avenue,Albany,NY,12208-1798,53,13,24.53%,52,117774
2854,276500,Marist College,3399 North Road,Poughkeepsie,NY,12601-1387,201,11,5.47%,230,616770
2856,276900,Marymount Manhattan College,221 East 71st Street,New York,NY,10021-4597,0,0,0%,80,66904
2859,277200,Mercy College,555 Broadway,Dobbs Ferry,NY,10522-1189,0,0,0%,47,162457
2861,726400,Mesivta Torah Vodaath Rabbinical Seminary,425 East 9th Street,Brooklyn,NY,11218-5209,8,0,0%,0,0
2862,397400,Mesivtha Tifereth Jerusalem of America,145 East Broadway,New York,NY,10002-6382,0,0,0%,6,20802
2870,287100,Mohawk Valley Community College - SUNY Office of Community Colleges,1101 Sherman Drive,Utica,NY,13501-5394,131,15,11.45%,254,393104
2871,277500,Molloy College,1000 Hempstead Avenue,Rockville Centre,NY,11570-1100,97,7,7.22%,140,237797
2874,277800,Mount Saint Mary College,330 Powell Avenue,Newburgh,NY,12550-3494,71,9,12.68%,76,109789
2764,702600,Mount Sinai School of Medicine,One Gustave L Levy Place,New York,NY,10029-6500,49,1,2.04%,13,127207
2876,287300,Nassau Community College,1 Education Drive,Garden City,NY,11530-6793,41,22,53.66%,61,93915
2878,277900,Nazareth College of Rochester,4245 East Avenue,Rochester,NY,14618-3790,177,15,8.47%,46,60503
2879,2066200,New School  The,66 West 12th Street,New York,NY,10011-8603,295,67,22.71%,843,1834295
2736,1227700,New York Chiropractic College,2360 State Route 89,Seneca Falls,NY,13148-0800,90,4,4.44%,28,158912
2881,274900,New York College of Podiatric Medicine,53 East 124th Street,New York,NY,10035-1940,30,4,13.33%,72,390503
2885,278200,New York Institute of Technology,2 Northern Boulevard,Old Westbury,NY,11568-8000,429,60,13.99%,788,2002085
2886,278300,New York Law School,185 West Broadway,New York,NY,10013-2960,61,8,13.11%,183,744885
2887,278400,New York Medical College,Administration Building,Valhalla,NY,10595-1600,124,2,1.61%,15,408377
2892,278500,New York University,70 Washington Square South,New York,NY,10012-1091,1778,109,6.13%,3625,10823213
2894,287400,Niagara County Community College,3111 Saunders Settlement Road,Sanborn,NY,14132-9460,3,1,33.33%,0,0
2895,278800,Niagara University,Lewiston Road,Niagara University,NY,14109-2010,298,41,13.76%,259,424195
2896,711100,North Country Community College,23 Santanoni Avenue,Saranac Lake,NY,12983-2046,0,0,0%,50,32631
2897,278900,Notre Dame College of St Johns University,300 Howard Avenue,Staten Island,NY,10301,0,0,0%,20,13552
2898,279000,Nyack College,One South Boulevard,Nyack,NY,10960-3698,32,6,18.75%,185,221566
2903,287600,Orange County Community College,115 South Street,Middletown,NY,10940-6441,63,15,23.81%,60,111364
8892,2104300,Otsego Delaware Schoharie Greene BOCES,2020 Jump Brook Road,Grand Gorge,NY,12134-0000,39,1,2.56%,0,0
2905,279100,Pace University,One Pace Plaza,New York,NY,10038-1598,494,53,10.73%,901,2457018
2908,279500,Paul Smith's College of Arts & Sciences,Route 86 & 30,Paul Smiths,NY,12970-0000,36,7,19.44%,169,248640
2911,279600,Polytechnic Institute of New York University,6 Metrotech Center,Brooklyn,NY,11201-3840,149,3,2.01%,344,771548
2913,279800,Pratt Institute,200 Willoughby Avenue,Brooklyn,NY,11205-3899,342,50,14.62%,1714,3207380
2926,397800,Rabbinical Seminary of America,76-01 147th Street,Flushing,NY,11367-3148,0,0,0%,6,8328
2934,280300,Rensselaer Polytechnic Institute,110 Eighth Street,Troy,NY,12180-3590,550,18,3.27%,261,1264760
2938,280500,Roberts Wesleyan College,2301 Westside Drive,Rochester,NY,14624-1997,163,22,13.50%,243,377127
2940,280600,Rochester Institute of Technology,1 Lomb Memorial Drive,Rochester,NY,14623-5608,937,68,7.26%,1111,4116163
2941,287700,Rockland Community College,145 College Road,Suffern,NY,10901-3611,0,0,0%,71,38244
2988,284100,SUNY College at Brockport,350 New Campus Drive,Brockport,NY,14420-2914,421,26,6.18%,739,1142123
2989,284200,SUNY College at Buffalo,1300 Elmwood Avenue,Buffalo,NY,14222-1095,339,39,11.50%,872,1931785
2990,284300,SUNY College at Cortland,Miller Administration Building,Cortland,NY,13045-0900,238,8,3.36%,186,240019
2992,284500,SUNY College at Geneseo,1 College Circle,Geneseo,NY,14454-1401,262,15,5.73%,261,399097
2994,710900,SUNY College at Old Westbury,Route 107,Old Westbury,NY,11568-0210,54,5,9.26%,145,132973
2995,284700,SUNY College at Oneonta,Ravine Parkway,Oneonta,NY,13820-4015,325,29,8.92%,514,1082585
2996,284800,SUNY College at Oswego,7060 State Route 104,Oswego,NY,13126-3599,407,46,11.30%,606,876060
2998,679100,SUNY College at Purchase,735 Anderson Hill Road,Purchase,NY,10577-1400,71,5,7.04%,165,270330
2978,285600,SUNY College of Agriculture & Technology at Cobleskill,106 Suffolk Circle,Cobleskill,NY,12043-9986,156,13,8.33%,288,357878
2981,285900,SUNY College of Agriculture & Technology at Morrisville,Whipple Administration Building,Morrisville,NY,13408-0901,119,28,23.53%,430,419337
2987,285100,SUNY College of Environment Science & Forestry,1 Forestry Drive,Syracuse,NY,13210-2778,64,1,1.56%,51,101781
2971,992900,SUNY College of Optometry,33 West 42nd Street,New York,NY,10036-8003,42,0,0%,6,12552
2976,285400,SUNY College of Technology at Alfred,Alfred State College,Alfred,NY,14802-9951,194,34,17.53%,563,663576
2977,285500,SUNY College of Technology at Canton,Cornell Drive,Canton,NY,13617-1098,215,31,14.42%,435,549558
2979,285700,SUNY College of Technology at Delhi,2 Main Street,Delhi,NY,13753-1190,141,19,13.48%,351,429850
2789,1028600,SUNY Empire State College,Two Union Avenue,Saratoga Springs,NY,12866-4391,30,5,16.67%,90,185538
3000,285300,SUNY Maritime College,6 Pennyfield Avenue,Bronx,NY,10465-4198,60,1,1.67%,94,194179
3033,288100,SUNY Westchester Community College,75 Grasslands Road,Valhalla,NY,10595-1698,0,0,0%,205,211777
2991,284400,SUNY at Fredonia,280 Central Avenue,Fredonia,NY,14063-1145,270,20,7.41%,441,662720
2943,281000,Sage Colleges,65 First Street,Troy,NY,12180-4199,156,16,10.26%,374,675489
2949,282000,Saint Francis College,180 Remsen Street,Brooklyn Heights,NY,11201-4398,59,17,28.81%,66,136150
2951,282100,Saint John Fisher College,3690 East Avenue,Rochester,NY,14618-3597,243,15,6.17%,311,454037
2952,282300,Saint John's University,8000 Utopia Parkway,Jamaica,NY,11439-1343,548,56,10.22%,1372,3581612
2953,282500,Saint Joseph's College,245 Clinton Avenue,Brooklyn,NY,11205-3688,63,16,25.40%,62,225150
2955,283200,Saint Thomas Aquinas College,125 Route 340,Sparkill,NY,10976-1050,61,20,32.79%,62,88369
2958,281300,Sarah Lawrence College,One Mead Way,Bronxville,NY,10708-5999,71,4,5.63%,71,188693
2961,678500,Schenectady County Community College,78 Washington Avenue,Schenectady,NY,12305-2294,0,0,0%,75,65040
2963,746800,School of Visual Arts,209 East 23rd Street,New York,NY,10010-3994,215,17,7.91%,540,936990
2966,281600,Siena College,515 Loudon Road,Loudonville,NY,12211-1462,167,9,5.39%,44,128847
2967,281400,Skidmore College,815 North Broadway,Saratoga Springs,NY,12866-1632,58,11,18.97%,104,473610
2947,281700,St. Bonaventure University,3261 West State Road,St. Bonaventure,NY,14778-2284,193,32,16.58%,268,496046
2954,282900,St. Lawrence University,Romoda Drive,Canton,NY,13617-1455,45,4,8.89%,72,261729
2997,284900,State University of New York College at Plattsburgh,101 Broad Street,Plattsburgh,NY,12901-2681,171,17,9.94%,270,403323
2985,285000,State University of New York College at Potsdam,44 Pierrepont Avenue,Potsdam,NY,13676-2294,214,17,7.94%,340,581914
2999,283900,State University of New York Downstate Medical Center,450 Clarkson Avenue,Brooklyn,NY,11203-2098,171,4,2.34%,66,241487
2972,1167800,State University of New York Institute of Technology at Utica - Rome,100 Seymour Road,Utica,NY,13502-1311,39,5,12.82%,64,104207
3001,284000,State University of New York Upstate Medical University,750 East Adams Street,Syracuse,NY,13210-2375,58,1,1.72%,17,60318
2982,283500,State University of New York at Albany,1400 Washington Avenue,Albany,NY,12222-0001,623,77,12.36%,952,1843087
2984,283700,State University of New York at Buffalo,501 Capen Hall,Buffalo,NY,14260-0001,1241,77,6.20%,1351,2033968
2980,285800,State University of New York at Farmingdale,2350 Broadhollow Road  Route 110,Farmingdale,NY,11735-1021,97,16,16.49%,688,1073189
2993,284600,State University of New York at New Paltz,75 South Manheim Boulevard,New Paltz,NY,12561-2499,256,25,9.77%,640,969769
2986,283800,State University of New York at Stony Brook,310 Administration Building,Stony Brook,NY,11794-0701,399,31,7.77%,715,1127581
2975,287900,Sullivan County Community College - SUNY Office of Community Colleges,112 College Road,Loch Sheldrake,NY,12759-5151,98,27,27.55%,270,461874
3004,288200,Syracuse University,Crouse Hinds Hall  Suite 600,Syracuse,NY,13244-2130,1035,49,4.73%,462,1740855
3007,397900,Teachers College  Columbia University,525 West 120th Street,New York,NY,10027-6696,67,8,11.94%,84,375889
3008,1103100,Technical Career Institutes,320 West 31st Street,New York,NY,10001-2789,17,9,52.94%,51,95222
3010,1014200,Touro College,27-33 West 23 Street,New York,NY,10010-4202,125,10,8%,184,284459
3016,288900,Union College,807 Union Street,Schenectady,NY,12308-2311,70,5,7.14%,92,439408
3017,289000,Union Theological Seminary,3041 Broadway,New York,NY,10027-5710,67,21,31.34%,93,325715
3020,289400,University of Rochester,240 Wallis Hall,Rochester,NY,14627-9000,556,30,5.40%,263,874301
3021,288300,Utica College,1600 Burrstone Road,Utica,NY,13502-4892,38,8,21.05%,168,167953
3023,289500,Vassar College,124 Raymond Avenue,Poughkeepsie,NY,12604-0008,147,4,2.72%,59,187188
2660,266500,Vaughn College of Aeronautics and Technology,86-01 23rd Avenue,Flushing,NY,11369-9997,0,0,0%,50,55112
